Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hour,Request Day,Trip Duration(minutes)
4166,City,78,Cancelled,2016-07-14 05:10,,5,Thursday,
4167,City,93,Cancelled,2016-07-14 05:13,,5,Thursday,
4168,City,164,Cancelled,2016-07-14 05:05,,5,Thursday,
4169,City,261,Cancelled,2016-07-14 05:12,,5,Thursday,
4170,City,247,Cancelled,2016-07-14 05:09,,5,Thursday,
4171,City,249,Cancelled,2016-07-14 05:11,,5,Thursday,
4172,City,,No Cars Available,2016-07-14 05:17,,5,Thursday,
4173,City,96,Cancelled,2016-07-14 05:08,,5,Thursday,
4174,City,8,Cancelled,2016-07-14 05:19,,5,Thursday,
4175,City,33,Trip Completed,2016-07-14 05:11,2016-07-14 06:15,5,Thursday,64
4176,Airport,106,Trip Completed,2016-07-14 05:18,2016-07-14 06:01,5,Thursday,43
4177,City,236,Trip Completed,2016-07-14 05:17,2016-07-14 06:26,5,Thursday,69
4178,City,10,Cancelled,2016-07-14 05:22,,5,Thursday,
4179,City,81,Cancelled,2016-07-14 05:27,,5,Thursday,
4180,Airport,200,Trip Completed,2016-07-14 05:18,2016-07-14 05:52,5,Thursday,34
4181,City,,No Cars Available,2016-07-14 05:25,,5,Thursday,
4182,Airport,51,Trip Completed,2016-07-14 05:24,2016-07-14 06:24,5,Thursday,60
4183,City,140,Cancelled,2016-07-14 05:20,,5,Thursday,
4184,City,147,Cancelled,2016-07-14 05:19,,5,Thursday,
4185,City,204,Cancelled,2016-07-14 05:16,,5,Thursday,
4186,City,108,Cancelled,2016-07-14 05:24,,5,Thursday,
4187,City,114,Cancelled,2016-07-14 05:27,,5,Thursday,
4188,City,73,Trip Completed,2016-07-14 05:29,2016-07-14 05:59,5,Thursday,30
4189,City,96,Cancelled,2016-07-14 05:25,,5,Thursday,
4190,City,,No Cars Available,2016-07-14 05:21,,5,Thursday,
4191,City,,No Cars Available,2016-07-14 05:32,,5,Thursday,
4192,City,149,Cancelled,2016-07-14 05:25,,5,Thursday,
4193,City,,No Cars Available,2016-07-14 05:25,,5,Thursday,
4194,Airport,81,Trip Completed,2016-07-14 05:27,2016-07-14 06:13,5,Thursday,46
4195,City,85,Cancelled,2016-07-14 05:28,,5,Thursday,
4196,City,155,Trip Completed,2016-07-14 05:29,2016-07-14 06:36,5,Thursday,67
4197,City,177,Cancelled,2016-07-14 05:27,,5,Thursday,
4198,Airport,13,Trip Completed,2016-07-14 05:32,2016-07-14 06:45,5,Thursday,73
4199,City,231,Trip Completed,2016-07-14 05:32,2016-07-14 06:29,5,Thursday,57
4200,City,,No Cars Available,2016-07-14 05:32,,5,Thursday,
4201,City,162,Cancelled,2016-07-14 05:32,,5,Thursday,
4202,City,256,Cancelled,2016-07-14 05:37,,5,Thursday,
4203,City,257,Cancelled,2016-07-14 05:36,,5,Thursday,
4204,City,43,Trip Completed,2016-07-14 05:36,2016-07-14 06:23,5,Thursday,47
4205,City,210,Trip Completed,2016-07-14 05:35,2016-07-14 06:38,5,Thursday,63
4206,City,184,Cancelled,2016-07-14 05:34,,5,Thursday,
4207,City,275,Cancelled,2016-07-14 05:30,,5,Thursday,
4208,City,,No Cars Available,2016-07-14 05:39,,5,Thursday,
4209,City,37,Trip Completed,2016-07-14 05:37,2016-07-14 06:42,5,Thursday,65
4210,City,128,Trip Completed,2016-07-14 05:38,2016-07-14 06:44,5,Thursday,66
4211,City,225,Cancelled,2016-07-14 05:37,,5,Thursday,
4212,City,228,Trip Completed,2016-07-14 05:33,2016-07-14 06:12,5,Thursday,39
4213,City,290,Cancelled,2016-07-14 05:39,,5,Thursday,
4214,City,244,Trip Completed,2016-07-14 05:45,2016-07-14 06:12,5,Thursday,27
4215,Airport,82,Trip Completed,2016-07-14 05:40,2016-07-14 06:38,5,Thursday,58
4216,Airport,189,Trip Completed,2016-07-14 05:38,2016-07-14 06:36,5,Thursday,58
4217,City,,No Cars Available,2016-07-14 05:45,,5,Thursday,
4218,Airport,38,Trip Completed,2016-07-14 05:38,2016-07-14 06:24,5,Thursday,46
4219,City,,No Cars Available,2016-07-14 05:42,,5,Thursday,
4220,City,,No Cars Available,2016-07-14 05:43,,5,Thursday,
4221,Airport,156,Trip Completed,2016-07-14 05:46,2016-07-14 06:35,5,Thursday,49
4222,City,227,Cancelled,2016-07-14 05:44,,5,Thursday,
4223,City,275,Cancelled,2016-07-14 05:46,,5,Thursday,
4224,City,298,Trip Completed,2016-07-14 05:49,2016-07-14 06:54,5,Thursday,65
4225,City,300,Cancelled,2016-07-14 05:46,,5,Thursday,
4226,City,193,Cancelled,2016-07-14 05:46,,5,Thursday,
4227,Airport,203,Trip Completed,2016-07-14 05:49,2016-07-14 06:53,5,Thursday,64
4228,City,,No Cars Available,2016-07-14 05:53,,5,Thursday,
4229,City,,No Cars Available,2016-07-14 05:56,,5,Thursday,
4230,City,61,Cancelled,2016-07-14 05:50,,5,Thursday,
4231,City,144,Cancelled,2016-07-14 05:56,,5,Thursday,
4232,City,259,Cancelled,2016-07-14 05:55,,5,Thursday,
4233,Airport,55,Trip Completed,2016-07-14 05:51,2016-07-14 06:58,5,Thursday,67
4234,City,185,Trip Completed,2016-07-14 05:59,2016-07-14 07:01,5,Thursday,62
4235,City,181,Cancelled,2016-07-14 05:51,,5,Thursday,
4236,City,267,Cancelled,2016-07-14 05:53,,5,Thursday,
4237,City,,No Cars Available,2016-07-14 05:52,,5,Thursday,
4238,City,78,Cancelled,2016-07-14 05:54,,5,Thursday,
4239,City,192,Cancelled,2016-07-14 05:56,,5,Thursday,
4240,City,,No Cars Available,2016-07-14 05:56,,5,Thursday,
4241,City,,No Cars Available,2016-07-14 06:01,,6,Thursday,
4242,City,34,Cancelled,2016-07-14 06:03,,6,Thursday,
4243,Airport,41,Trip Completed,2016-07-14 06:02,2016-07-14 06:37,6,Thursday,35
4244,City,,No Cars Available,2016-07-14 06:00,,6,Thursday,
4245,City,105,Cancelled,2016-07-14 05:58,,5,Thursday,
4246,City,,No Cars Available,2016-07-14 05:58,,5,Thursday,
4247,City,,No Cars Available,2016-07-14 06:03,,6,Thursday,
4248,City,246,Cancelled,2016-07-14 06:02,,6,Thursday,
4249,City,118,Trip Completed,2016-07-14 06:03,2016-07-14 06:57,6,Thursday,54
4250,City,229,Trip Completed,2016-07-14 05:58,2016-07-14 06:32,5,Thursday,34
4251,City,296,Cancelled,2016-07-14 05:55,,5,Thursday,
4252,City,178,Trip Completed,2016-07-14 06:05,2016-07-14 06:46,6,Thursday,41
4253,City,256,Cancelled,2016-07-14 06:02,,6,Thursday,
4254,City,205,Trip Completed,2016-07-14 06:06,2016-07-14 07:12,6,Thursday,66
4255,City,207,Cancelled,2016-07-14 06:08,,6,Thursday,
4256,City,,No Cars Available,2016-07-14 06:05,,6,Thursday,
4257,City,95,Trip Completed,2016-07-14 06:10,2016-07-14 07:08,6,Thursday,58
4258,City,287,Cancelled,2016-07-14 06:12,,6,Thursday,
4259,City,,No Cars Available,2016-07-14 06:10,,6,Thursday,
4260,Airport,19,Trip Completed,2016-07-14 06:11,2016-07-14 06:59,6,Thursday,48
4261,City,,No Cars Available,2016-07-14 06:12,,6,Thursday,
4262,City,,No Cars Available,2016-07-14 06:15,,6,Thursday,
4263,Airport,70,Trip Completed,2016-07-14 06:10,2016-07-14 07:25,6,Thursday,75
4264,City,254,Trip Completed,2016-07-14 06:15,2016-07-14 06:56,6,Thursday,41
4265,City,,No Cars Available,2016-07-14 06:12,,6,Thursday,
4266,Airport,168,Trip Completed,2016-07-14 06:10,2016-07-14 06:56,6,Thursday,46
4267,City,,No Cars Available,2016-07-14 06:17,,6,Thursday,
4269,City,,No Cars Available,2016-07-14 06:19,,6,Thursday,
4270,Airport,1,Trip Completed,2016-07-14 06:15,2016-07-14 07:13,6,Thursday,58
4271,City,127,Cancelled,2016-07-14 06:13,,6,Thursday,
4272,City,17,Cancelled,2016-07-14 06:23,,6,Thursday,
4273,City,23,Trip Completed,2016-07-14 06:17,2016-07-14 07:02,6,Thursday,45
4274,City,96,Trip Completed,2016-07-14 06:18,2016-07-14 07:27,6,Thursday,69
4275,City,,No Cars Available,2016-07-14 06:22,,6,Thursday,
4276,City,39,Trip Completed,2016-07-14 06:22,2016-07-14 07:23,6,Thursday,61
4277,City,270,Trip Completed,2016-07-14 06:22,2016-07-14 07:19,6,Thursday,57
4278,City,69,Cancelled,2016-07-14 06:26,,6,Thursday,
4279,City,,No Cars Available,2016-07-14 06:29,,6,Thursday,
4280,City,4,Cancelled,2016-07-14 06:33,,6,Thursday,
4281,City,108,Cancelled,2016-07-14 06:23,,6,Thursday,
4282,City,,No Cars Available,2016-07-14 06:31,,6,Thursday,
4283,City,,No Cars Available,2016-07-14 06:31,,6,Thursday,
4284,Airport,130,Trip Completed,2016-07-14 06:33,2016-07-14 07:10,6,Thursday,37
4285,City,226,Trip Completed,2016-07-14 06:33,2016-07-14 07:45,6,Thursday,72
4286,City,47,Trip Completed,2016-07-14 06:35,2016-07-14 07:35,6,Thursday,60
4287,City,157,Cancelled,2016-07-14 06:33,,6,Thursday,
4288,City,251,Trip Completed,2016-07-14 06:35,2016-07-14 07:14,6,Thursday,39
4289,City,,No Cars Available,2016-07-14 06:35,,6,Thursday,
4290,City,284,Trip Completed,2016-07-14 06:36,2016-07-14 07:36,6,Thursday,60
4291,City,,No Cars Available,2016-07-14 06:40,,6,Thursday,
4292,City,,No Cars Available,2016-07-14 06:42,,6,Thursday,
4293,City,11,Trip Completed,2016-07-14 06:42,2016-07-14 07:12,6,Thursday,30
4294,City,84,Cancelled,2016-07-14 06:40,,6,Thursday,
4295,City,,No Cars Available,2016-07-14 06:42,,6,Thursday,
4296,City,5,Cancelled,2016-07-14 06:39,,6,Thursday,
4297,City,5,Trip Completed,2016-07-14 06:43,2016-07-14 07:49,6,Thursday,66
4298,City,77,Cancelled,2016-07-14 06:40,,6,Thursday,
4299,City,230,Trip Completed,2016-07-14 06:40,2016-07-14 07:36,6,Thursday,56
4300,City,78,Trip Completed,2016-07-14 06:46,2016-07-14 07:59,6,Thursday,73
4301,City,86,Cancelled,2016-07-14 06:46,,6,Thursday,
4302,City,103,Cancelled,2016-07-14 06:48,,6,Thursday,
4303,City,225,Trip Completed,2016-07-14 06:44,2016-07-14 07:41,6,Thursday,57
4304,City,209,Cancelled,2016-07-14 06:50,,6,Thursday,
4305,City,235,Trip Completed,2016-07-14 06:46,2016-07-14 07:58,6,Thursday,72
4306,City,,No Cars Available,2016-07-14 06:49,,6,Thursday,
4307,City,,No Cars Available,2016-07-14 06:56,,6,Thursday,
4308,City,157,Cancelled,2016-07-14 06:48,,6,Thursday,
4309,Airport,,No Cars Available,2016-07-14 06:50,,6,Thursday,
4310,City,177,Trip Completed,2016-07-14 06:48,2016-07-14 07:42,6,Thursday,54
4311,City,212,Cancelled,2016-07-14 06:52,,6,Thursday,
4312,City,45,Cancelled,2016-07-14 06:49,,6,Thursday,
4313,City,114,Trip Completed,2016-07-14 06:49,2016-07-14 07:44,6,Thursday,55
4314,City,133,Cancelled,2016-07-14 06:51,,6,Thursday,
4315,City,151,Trip Completed,2016-07-14 06:46,2016-07-14 07:33,6,Thursday,47
4316,City,234,Trip Completed,2016-07-14 06:54,2016-07-14 08:07,6,Thursday,73
4317,City,,No Cars Available,2016-07-14 06:51,,6,Thursday,
4318,City,,No Cars Available,2016-07-14 06:51,,6,Thursday,
4319,Airport,85,Trip Completed,2016-07-14 06:54,2016-07-14 08:09,6,Thursday,75
4320,City,,No Cars Available,2016-07-14 07:02,,7,Thursday,
4321,City,44,Trip Completed,2016-07-14 06:56,2016-07-14 07:47,6,Thursday,51
4322,Airport,77,Trip Completed,2016-07-14 07:04,2016-07-14 07:30,7,Thursday,26
4323,City,190,Cancelled,2016-07-14 07:00,,7,Thursday,
4324,City,,No Cars Available,2016-07-14 07:04,,7,Thursday,
4325,City,243,Trip Completed,2016-07-14 07:10,2016-07-14 08:08,7,Thursday,58
4326,City,22,Cancelled,2016-07-14 07:08,,7,Thursday,
4327,City,139,Cancelled,2016-07-14 07:07,,7,Thursday,
4328,City,56,Cancelled,2016-07-14 07:07,,7,Thursday,
4329,City,64,Cancelled,2016-07-14 07:08,,7,Thursday,
4330,City,262,Cancelled,2016-07-14 07:13,,7,Thursday,
4331,City,202,Cancelled,2016-07-14 07:10,,7,Thursday,
4332,City,221,Trip Completed,2016-07-14 07:10,2016-07-14 08:06,7,Thursday,56
4333,City,,No Cars Available,2016-07-14 07:13,,7,Thursday,
4334,City,,No Cars Available,2016-07-14 07:18,,7,Thursday,
4335,City,8,Cancelled,2016-07-14 07:13,,7,Thursday,
4336,City,166,Trip Completed,2016-07-14 07:14,2016-07-14 08:34,7,Thursday,80
4337,City,266,Trip Completed,2016-07-14 07:10,2016-07-14 07:42,7,Thursday,32
4338,City,295,Cancelled,2016-07-14 07:20,,7,Thursday,
4339,City,119,Trip Completed,2016-07-14 07:13,2016-07-14 07:50,7,Thursday,37
4340,City,218,Trip Completed,2016-07-14 07:13,2016-07-14 08:07,7,Thursday,54
4341,City,281,Trip Completed,2016-07-14 07:14,2016-07-14 08:26,7,Thursday,72
4342,City,108,Trip Completed,2016-07-14 07:17,2016-07-14 08:15,7,Thursday,58
4343,Airport,170,Trip Completed,2016-07-14 07:17,2016-07-14 08:07,7,Thursday,50
4344,City,,No Cars Available,2016-07-14 07:15,,7,Thursday,
4345,City,139,Cancelled,2016-07-14 07:22,,7,Thursday,
4346,City,190,Cancelled,2016-07-14 07:21,,7,Thursday,
4347,City,,No Cars Available,2016-07-14 07:18,,7,Thursday,
4348,City,,No Cars Available,2016-07-14 07:23,,7,Thursday,
4349,City,224,Cancelled,2016-07-14 07:18,,7,Thursday,
4350,City,10,Trip Completed,2016-07-14 07:24,2016-07-14 08:22,7,Thursday,58
4351,Airport,255,Trip Completed,2016-07-14 07:24,2016-07-14 08:17,7,Thursday,53
4352,City,,No Cars Available,2016-07-14 07:21,,7,Thursday,
4353,City,,No Cars Available,2016-07-14 07:24,,7,Thursday,
4354,City,288,Cancelled,2016-07-14 07:26,,7,Thursday,
4355,City,90,Trip Completed,2016-07-14 07:19,2016-07-14 07:59,7,Thursday,40
4356,City,54,Cancelled,2016-07-14 07:23,,7,Thursday,
4357,City,59,Cancelled,2016-07-14 07:31,,7,Thursday,
4358,Airport,115,Trip Completed,2016-07-14 07:25,2016-07-14 08:08,7,Thursday,43
4359,City,98,Trip Completed,2016-07-14 07:27,2016-07-14 08:03,7,Thursday,36
4360,City,67,Cancelled,2016-07-14 07:30,,7,Thursday,
4361,City,107,Trip Completed,2016-07-14 07:29,2016-07-14 08:28,7,Thursday,59
4362,City,,No Cars Available,2016-07-14 07:30,,7,Thursday,
4363,City,45,Cancelled,2016-07-14 07:29,,7,Thursday,
4364,Airport,49,Trip Completed,2016-07-14 07:26,2016-07-14 08:07,7,Thursday,41
4365,City,138,Cancelled,2016-07-14 07:28,,7,Thursday,
4366,City,152,Cancelled,2016-07-14 07:29,,7,Thursday,
4367,City,,No Cars Available,2016-07-14 07:35,,7,Thursday,
4368,City,68,Trip Completed,2016-07-14 07:38,2016-07-14 08:11,7,Thursday,33
4369,City,79,Trip Completed,2016-07-14 07:37,2016-07-14 08:18,7,Thursday,41
4370,City,100,Trip Completed,2016-07-14 07:36,2016-07-14 08:16,7,Thursday,40
4371,City,161,Trip Completed,2016-07-14 07:34,2016-07-14 08:24,7,Thursday,50
4372,City,220,Trip Completed,2016-07-14 07:32,2016-07-14 08:49,7,Thursday,77
4373,City,,No Cars Available,2016-07-14 07:39,,7,Thursday,
4374,City,120,Cancelled,2016-07-14 07:35,,7,Thursday,
4375,City,183,Trip Completed,2016-07-14 07:38,2016-07-14 08:42,7,Thursday,64
4376,City,245,Cancelled,2016-07-14 07:41,,7,Thursday,
4377,City,257,Trip Completed,2016-07-14 07:46,2016-07-14 08:10,7,Thursday,24
4378,City,268,Trip Completed,2016-07-14 07:36,2016-07-14 08:22,7,Thursday,46
4379,City,236,Cancelled,2016-07-14 07:43,,7,Thursday,
4380,City,229,Cancelled,2016-07-14 07:47,,7,Thursday,
4381,City,114,Cancelled,2016-07-14 07:45,,7,Thursday,
4382,City,,No Cars Available,2016-07-14 07:48,,7,Thursday,
4383,City,3,Cancelled,2016-07-14 07:48,,7,Thursday,
4384,City,64,Trip Completed,2016-07-14 07:49,2016-07-14 08:54,7,Thursday,65
4385,City,162,Trip Completed,2016-07-14 07:51,2016-07-14 08:24,7,Thursday,33
4386,City,165,Cancelled,2016-07-14 07:48,,7,Thursday,
4387,City,184,Cancelled,2016-07-14 07:54,,7,Thursday,
4388,Airport,185,Trip Completed,2016-07-14 07:50,2016-07-14 08:48,7,Thursday,58
4389,City,285,Cancelled,2016-07-14 07:56,,7,Thursday,
4390,City,38,Cancelled,2016-07-14 08:01,,8,Thursday,
4391,City,88,Trip Completed,2016-07-14 07:52,2016-07-14 09:02,7,Thursday,70
4392,City,240,Cancelled,2016-07-14 07:56,,7,Thursday,
4393,City,,No Cars Available,2016-07-14 07:54,,7,Thursday,
4394,City,,No Cars Available,2016-07-14 08:00,,8,Thursday,
4395,City,19,Trip Completed,2016-07-14 08:00,2016-07-14 08:54,8,Thursday,54
4396,City,129,Cancelled,2016-07-14 07:55,,7,Thursday,
4397,City,163,Trip Completed,2016-07-14 07:56,2016-07-14 08:57,7,Thursday,61
4398,City,70,Trip Completed,2016-07-14 08:03,2016-07-14 09:01,8,Thursday,58
4399,City,175,Cancelled,2016-07-14 08:02,,8,Thursday,
4400,Airport,284,Trip Completed,2016-07-14 08:01,2016-07-14 08:44,8,Thursday,43
4401,City,57,Cancelled,2016-07-14 08:03,,8,Thursday,
4402,City,136,Trip Completed,2016-07-14 08:04,2016-07-14 09:10,8,Thursday,66
4403,City,171,Cancelled,2016-07-14 08:01,,8,Thursday,
4404,City,212,Cancelled,2016-07-14 07:55,,7,Thursday,
4405,City,,No Cars Available,2016-07-14 08:01,,8,Thursday,
4406,City,171,Cancelled,2016-07-14 08:02,,8,Thursday,
4407,City,,No Cars Available,2016-07-14 08:08,,8,Thursday,
4408,City,135,Trip Completed,2016-07-14 08:02,2016-07-14 08:40,8,Thursday,38
4409,City,271,Trip Completed,2016-07-14 08:10,2016-07-14 09:17,8,Thursday,67
4410,City,172,Cancelled,2016-07-14 08:06,,8,Thursday,
4411,Airport,174,Trip Completed,2016-07-14 08:09,2016-07-14 08:52,8,Thursday,43
4412,City,,No Cars Available,2016-07-14 08:11,,8,Thursday,
4413,City,197,Cancelled,2016-07-14 08:07,,8,Thursday,
4414,Airport,214,Trip Completed,2016-07-14 08:08,2016-07-14 08:57,8,Thursday,49
4415,City,218,Cancelled,2016-07-14 08:11,,8,Thursday,
4416,City,50,Trip Completed,2016-07-14 08:12,2016-07-14 09:08,8,Thursday,56
4417,City,170,Trip Completed,2016-07-14 08:13,2016-07-14 09:07,8,Thursday,54
4418,City,32,Cancelled,2016-07-14 08:18,,8,Thursday,
4419,City,37,Cancelled,2016-07-14 08:17,,8,Thursday,
4420,City,197,Cancelled,2016-07-14 08:13,,8,Thursday,
4421,City,276,Trip Completed,2016-07-14 08:16,2016-07-14 09:20,8,Thursday,64
4422,Airport,30,Trip Completed,2016-07-14 08:13,2016-07-14 09:13,8,Thursday,60
4423,City,105,Cancelled,2016-07-14 08:18,,8,Thursday,
4424,City,,No Cars Available,2016-07-14 08:17,,8,Thursday,
4425,City,133,Trip Completed,2016-07-14 08:24,2016-07-14 08:58,8,Thursday,34
4426,City,112,Trip Completed,2016-07-14 08:21,2016-07-14 09:08,8,Thursday,47
4427,City,144,Cancelled,2016-07-14 08:22,,8,Thursday,
4428,City,223,Trip Completed,2016-07-14 08:18,2016-07-14 09:19,8,Thursday,61
4429,City,,No Cars Available,2016-07-14 08:25,,8,Thursday,
4430,City,131,Trip Completed,2016-07-14 08:21,2016-07-14 08:58,8,Thursday,37
4431,City,150,Cancelled,2016-07-14 08:23,,8,Thursday,
4432,City,,No Cars Available,2016-07-14 08:24,,8,Thursday,
4433,Airport,21,Trip Completed,2016-07-14 08:26,2016-07-14 09:12,8,Thursday,46
4434,City,229,Cancelled,2016-07-14 08:27,,8,Thursday,
4435,City,292,Cancelled,2016-07-14 08:25,,8,Thursday,
4436,City,,No Cars Available,2016-07-14 08:24,,8,Thursday,
4437,City,,No Cars Available,2016-07-14 08:24,,8,Thursday,
4438,Airport,186,Trip Completed,2016-07-14 08:27,2016-07-14 09:12,8,Thursday,45
4439,City,251,Cancelled,2016-07-14 08:27,,8,Thursday,
4440,Airport,27,Trip Completed,2016-07-14 08:26,2016-07-14 09:00,8,Thursday,34
4441,City,192,Trip Completed,2016-07-14 08:32,2016-07-14 09:19,8,Thursday,47
4442,City,224,Cancelled,2016-07-14 08:33,,8,Thursday,
4443,Airport,279,Trip Completed,2016-07-14 08:29,2016-07-14 09:40,8,Thursday,71
4444,City,101,Cancelled,2016-07-14 08:28,,8,Thursday,
4445,City,198,Cancelled,2016-07-14 08:36,,8,Thursday,
4446,Airport,238,Trip Completed,2016-07-14 08:31,2016-07-14 09:01,8,Thursday,30
4447,City,267,Cancelled,2016-07-14 08:32,,8,Thursday,
4448,City,299,Cancelled,2016-07-14 08:30,,8,Thursday,
4449,City,,No Cars Available,2016-07-14 08:29,,8,Thursday,
4450,City,212,Trip Completed,2016-07-14 08:30,2016-07-14 09:07,8,Thursday,37
4451,City,2,Cancelled,2016-07-14 08:38,,8,Thursday,
4452,City,275,Cancelled,2016-07-14 08:34,,8,Thursday,
4453,City,,No Cars Available,2016-07-14 08:36,,8,Thursday,
4454,City,128,Trip Completed,2016-07-14 08:32,2016-07-14 09:21,8,Thursday,49
4455,City,149,Cancelled,2016-07-14 08:33,,8,Thursday,
4456,City,14,Cancelled,2016-07-14 08:32,,8,Thursday,
4457,City,16,Trip Completed,2016-07-14 08:36,2016-07-14 09:19,8,Thursday,43
4458,City,125,Trip Completed,2016-07-14 08:38,2016-07-14 09:44,8,Thursday,66
4459,City,179,Cancelled,2016-07-14 08:37,,8,Thursday,
4460,City,,No Cars Available,2016-07-14 08:36,,8,Thursday,
4461,City,120,Cancelled,2016-07-14 08:36,,8,Thursday,
4462,Airport,190,Trip Completed,2016-07-14 08:40,2016-07-14 09:22,8,Thursday,42
4463,City,9,Cancelled,2016-07-14 08:43,,8,Thursday,
4464,City,90,Cancelled,2016-07-14 08:42,,8,Thursday,
4465,City,140,Cancelled,2016-07-14 08:39,,8,Thursday,
4466,City,,No Cars Available,2016-07-14 08:46,,8,Thursday,
4467,City,13,Cancelled,2016-07-14 08:42,,8,Thursday,
4468,City,15,Trip Completed,2016-07-14 08:42,2016-07-14 09:22,8,Thursday,40
4469,City,20,Trip Completed,2016-07-14 08:45,2016-07-14 09:48,8,Thursday,63
4470,City,34,Cancelled,2016-07-14 08:47,,8,Thursday,
4471,City,215,Trip Completed,2016-07-14 08:46,2016-07-14 09:27,8,Thursday,41
4472,City,36,Trip Completed,2016-07-14 08:39,2016-07-14 09:55,8,Thursday,76
4473,City,,No Cars Available,2016-07-14 08:48,,8,Thursday,
4474,City,,No Cars Available,2016-07-14 08:43,,8,Thursday,
4475,City,61,Trip Completed,2016-07-14 08:44,2016-07-14 09:25,8,Thursday,41
4476,Airport,197,Trip Completed,2016-07-14 08:50,2016-07-14 09:38,8,Thursday,48
4477,City,,No Cars Available,2016-07-14 08:51,,8,Thursday,
4478,City,183,Cancelled,2016-07-14 08:44,,8,Thursday,
4479,City,295,Cancelled,2016-07-14 08:41,,8,Thursday,
4480,City,39,Cancelled,2016-07-14 08:46,,8,Thursday,
4481,City,299,Trip Completed,2016-07-14 08:46,2016-07-14 09:54,8,Thursday,68
4482,Airport,69,Trip Completed,2016-07-14 08:53,2016-07-14 09:52,8,Thursday,59
4483,City,211,Trip Completed,2016-07-14 08:49,2016-07-14 09:21,8,Thursday,32
